[0.000000] (-) TimerEvent: {}
[0.008262] (picas_example) JobQueued: {'identifier': 'picas_example', 'dependencies': OrderedDict([('ament_cppcheck', '/home/saitama1/ros2_foxy/install/ament_cppcheck'), ('ament_lint', '/home/saitama1/ros2_foxy/install/ament_lint'), ('ament_package', '/home/saitama1/ros2_foxy/install/ament_package'), ('cyclonedds', '/home/saitama1/ros2_foxy/install/cyclonedds'), ('fastcdr', '/home/saitama1/ros2_foxy/install/fastcdr'), ('gtest_vendor', '/home/saitama1/ros2_foxy/install/gtest_vendor'), ('ament_cmake_core', '/home/saitama1/ros2_foxy/install/ament_cmake_core'), ('ament_flake8', '/home/saitama1/ros2_foxy/install/ament_flake8'), ('gmock_vendor', '/home/saitama1/ros2_foxy/install/gmock_vendor'), ('ament_cmake_export_definitions', '/home/saitama1/ros2_foxy/install/ament_cmake_export_definitions'), ('ament_cmake_export_include_directories', '/home/saitama1/ros2_foxy/install/ament_cmake_export_include_directories'), ('ament_cmake_export_libraries', '/home/saitama1/ros2_foxy/install/ament_cmake_export_libraries'), ('ament_cmake_export_link_flags', '/home/saitama1/ros2_foxy/install/ament_cmake_export_link_flags'), ('ament_cmake_include_directories', '/home/saitama1/ros2_foxy/install/ament_cmake_include_directories'), ('ament_cmake_libraries', '/home/saitama1/ros2_foxy/install/ament_cmake_libraries'), ('ament_cmake_python', '/home/saitama1/ros2_foxy/install/ament_cmake_python'), ('ament_cmake_version', '/home/saitama1/ros2_foxy/install/ament_cmake_version'), ('ament_pep257', '/home/saitama1/ros2_foxy/install/ament_pep257'), ('ament_cmake_export_dependencies', '/home/saitama1/ros2_foxy/install/ament_cmake_export_dependencies'), ('ament_cmake_export_interfaces', '/home/saitama1/ros2_foxy/install/ament_cmake_export_interfaces'), ('ament_cmake_export_targets', '/home/saitama1/ros2_foxy/install/ament_cmake_export_targets'), ('ament_cmake_target_dependencies', '/home/saitama1/ros2_foxy/install/ament_cmake_target_dependencies'), ('ament_cmake_test', '/home/saitama1/ros2_foxy/install/ament_cmake_test'), ('ament_copyright', '/home/saitama1/ros2_foxy/install/ament_copyright'), ('ament_cmake', '/home/saitama1/ros2_foxy/install/ament_cmake'), ('ament_cmake_gtest', '/home/saitama1/ros2_foxy/install/ament_cmake_gtest'), ('ament_cmake_pytest', '/home/saitama1/ros2_foxy/install/ament_cmake_pytest'), ('ament_cpplint', '/home/saitama1/ros2_foxy/install/ament_cpplint'), ('ament_index_python', '/home/saitama1/ros2_foxy/install/ament_index_python'), ('ament_lint_auto', '/home/saitama1/ros2_foxy/install/ament_lint_auto'), ('ament_lint_cmake', '/home/saitama1/ros2_foxy/install/ament_lint_cmake'), ('ament_xmllint', '/home/saitama1/ros2_foxy/install/ament_xmllint'), ('domain_coordinator', '/home/saitama1/ros2_foxy/install/domain_coordinator'), ('ament_cmake_gmock', '/home/saitama1/ros2_foxy/install/ament_cmake_gmock'), ('ament_cmake_lint_cmake', '/home/saitama1/ros2_foxy/install/ament_cmake_lint_cmake'), ('rpyutils', '/home/saitama1/ros2_foxy/install/rpyutils'), ('uncrustify_vendor', '/home/saitama1/ros2_foxy/install/uncrustify_vendor'), ('ament_cmake_copyright', '/home/saitama1/ros2_foxy/install/ament_cmake_copyright'), ('ament_uncrustify', '/home/saitama1/ros2_foxy/install/ament_uncrustify'), ('ament_cmake_cppcheck', '/home/saitama1/ros2_foxy/install/ament_cmake_cppcheck'), ('ament_cmake_cpplint', '/home/saitama1/ros2_foxy/install/ament_cmake_cpplint'), ('ament_cmake_flake8', '/home/saitama1/ros2_foxy/install/ament_cmake_flake8'), ('ament_cmake_pep257', '/home/saitama1/ros2_foxy/install/ament_cmake_pep257'), ('ament_cmake_uncrustify', '/home/saitama1/ros2_foxy/install/ament_cmake_uncrustify'), ('ament_cmake_xmllint', '/home/saitama1/ros2_foxy/install/ament_cmake_xmllint'), ('ament_lint_common', '/home/saitama1/ros2_foxy/install/ament_lint_common'), ('foonathan_memory_vendor', '/home/saitama1/ros2_foxy/install/foonathan_memory_vendor'), ('ament_cmake_ros', '/home/saitama1/ros2_foxy/install/ament_cmake_ros'), ('connext_cmake_module', '/home/saitama1/ros2_foxy/install/connext_cmake_module'), ('fastrtps', '/home/saitama1/ros2_foxy/install/fastrtps'), ('fastrtps_cmake_module', '/home/saitama1/ros2_foxy/install/fastrtps_cmake_module'), ('python_cmake_module', '/home/saitama1/ros2_foxy/install/python_cmake_module'), ('rmw_implementation_cmake', '/home/saitama1/ros2_foxy/install/rmw_implementation_cmake'), ('rosidl_adapter', '/home/saitama1/ros2_foxy/install/rosidl_adapter'), ('rosidl_typesupport_interface', '/home/saitama1/ros2_foxy/install/rosidl_typesupport_interface'), ('spdlog_vendor', '/home/saitama1/ros2_foxy/install/spdlog_vendor'), ('rosidl_parser', '/home/saitama1/ros2_foxy/install/rosidl_parser'), ('rosidl_runtime_cpp', '/home/saitama1/ros2_foxy/install/rosidl_runtime_cpp'), ('tracetools', '/home/saitama1/ros2_foxy/install/tracetools'), ('rcutils', '/home/saitama1/ros2_foxy/install/rcutils'), ('rosidl_cmake', '/home/saitama1/ros2_foxy/install/rosidl_cmake'), ('rcl_logging_log4cxx', '/home/saitama1/ros2_foxy/install/rcl_logging_log4cxx'), ('rcl_logging_noop', '/home/saitama1/ros2_foxy/install/rcl_logging_noop'), ('rcpputils', '/home/saitama1/ros2_foxy/install/rcpputils'), ('rosidl_generator_dds_idl', '/home/saitama1/ros2_foxy/install/rosidl_generator_dds_idl'), ('rosidl_runtime_c', '/home/saitama1/ros2_foxy/install/rosidl_runtime_c'), ('libyaml_vendor', '/home/saitama1/ros2_foxy/install/libyaml_vendor'), ('rcl_logging_spdlog', '/home/saitama1/ros2_foxy/install/rcl_logging_spdlog'), ('rmw', '/home/saitama1/ros2_foxy/install/rmw'), ('rosidl_generator_c', '/home/saitama1/ros2_foxy/install/rosidl_generator_c'), ('rosidl_typesupport_introspection_c', '/home/saitama1/ros2_foxy/install/rosidl_typesupport_introspection_c'), ('rcl_yaml_param_parser', '/home/saitama1/ros2_foxy/install/rcl_yaml_param_parser'), ('rmw_connext_shared_cpp', '/home/saitama1/ros2_foxy/install/rmw_connext_shared_cpp'), ('rosidl_typesupport_connext_cpp', '/home/saitama1/ros2_foxy/install/rosidl_typesupport_connext_cpp'), ('rosidl_typesupport_fastrtps_cpp', '/home/saitama1/ros2_foxy/install/rosidl_typesupport_fastrtps_cpp'), ('rosidl_typesupport_introspection_cpp', '/home/saitama1/ros2_foxy/install/rosidl_typesupport_introspection_cpp'), ('rosidl_typesupport_connext_c', '/home/saitama1/ros2_foxy/install/rosidl_typesupport_connext_c'), ('rosidl_typesupport_fastrtps_c', '/home/saitama1/ros2_foxy/install/rosidl_typesupport_fastrtps_c'), ('rmw_connext_cpp', '/home/saitama1/ros2_foxy/install/rmw_connext_cpp'), ('rosidl_typesupport_c', '/home/saitama1/ros2_foxy/install/rosidl_typesupport_c'), ('rosidl_generator_py', '/home/saitama1/ros2_foxy/install/rosidl_generator_py'), ('rosidl_typesupport_cpp', '/home/saitama1/ros2_foxy/install/rosidl_typesupport_cpp'), ('rosidl_default_runtime', '/home/saitama1/ros2_foxy/install/rosidl_default_runtime'), ('builtin_interfaces', '/home/saitama1/ros2_foxy/install/builtin_interfaces'), ('rmw_dds_common', '/home/saitama1/ros2_foxy/install/rmw_dds_common'), ('rcl_interfaces', '/home/saitama1/ros2_foxy/install/rcl_interfaces'), ('rmw_cyclonedds_cpp', '/home/saitama1/ros2_foxy/install/rmw_cyclonedds_cpp'), ('rmw_fastrtps_shared_cpp', '/home/saitama1/ros2_foxy/install/rmw_fastrtps_shared_cpp'), ('rosgraph_msgs', '/home/saitama1/ros2_foxy/install/rosgraph_msgs'), ('statistics_msgs', '/home/saitama1/ros2_foxy/install/statistics_msgs'), ('std_msgs', '/home/saitama1/ros2_foxy/install/std_msgs'), ('rmw_fastrtps_cpp', '/home/saitama1/ros2_foxy/install/rmw_fastrtps_cpp'), ('rmw_fastrtps_dynamic_cpp', '/home/saitama1/ros2_foxy/install/rmw_fastrtps_dynamic_cpp'), ('rmw_implementation', '/home/saitama1/ros2_foxy/install/rmw_implementation'), ('rcl', '/home/saitama1/ros2_foxy/install/rcl'), ('libstatistics_collector', '/home/saitama1/ros2_foxy/install/libstatistics_collector'), ('rclcpp', '/home/saitama1/ros2_foxy/install/rclcpp'), ('trace_picas', '/home/saitama1/ros2_foxy/install/trace_picas')])}
[0.008360] (picas_example) JobStarted: {'identifier': 'picas_example'}
[0.099185] (-) TimerEvent: {}
[0.199444] (-) TimerEvent: {}
[0.299637] (-) TimerEvent: {}
[0.399835] (-) TimerEvent: {}
[0.500096] (-) TimerEvent: {}
[0.600288] (-) TimerEvent: {}
[0.700491] (-) TimerEvent: {}
[0.800683] (-) TimerEvent: {}
[0.856833] (picas_example) JobProgress: {'identifier': 'picas_example', 'progress': 'cmake'}
[0.863701] (picas_example) JobProgress: {'identifier': 'picas_example', 'progress': 'build'}
